"output_freq","GPS_reference","N31","N2_HS","N2_LS","N1_HS","NC1_LS","BW"
10772,109712,1,11,5386,11,54856,9
10773,191975,1,11,3078,11,54850,9
10774,54844,1,11,10774,11,54844,9
10775,196967,1,11,3000,11,54840,9
10776,199356,1,11,2964,11,54834,9
10777,71279,1,11,8290,11,54830,9
10778,197491,1,11,2992,11,54824,9
10779,107790,1,11,5482,11,54820,9
10780,191849,1,10,3388,11,54814,9
10781,161715,1,11,3654,11,54810,9
10782,164412,1,11,3594,11,54804,9
10783,180155,1,10,3608,11,54800,9
10784,109588,1,11,5392,11,54794,9
10785,150667,1,10,4314,11,54788,9
10786,172576,1,11,3424,11,54784,9
10787,113597,1,7,8174,11,54778,9
10788,188666,1,9,3828,11,54774,9
10789,151046,1,11,3912,11,54768,9
10790,177983,1,11,3320,11,54764,9
10791,157069,1,11,3762,11,54758,9
10792,148618,1,11,3976,11,54754,9
10793,27374,1,11,21586,11,54748,9
10794,191604,1,11,3084,11,54744,9
10795,155091,1,11,3810,11,54738,9
10796,109468,1,11,5398,11,54734,9
10797,82092,1,11,7198,11,54728,9
10798,54722,1,11,10798,11,54722,9
10799,27359,1,11,21598,11,54718,9
10800,195400,1,11,3024,11,54712,9
10801,191478,1,11,3086,11,54708,9
10802,145827,1,11,4052,11,54702,9
10803,152373,1,11,3878,11,54698,9
10804,183964,1,11,3212,11,54692,9
10805,172880,1,11,3418,11,54688,9
10806,164046,1,11,3602,11,54682,9
10807,140491,1,11,4206,11,54678,9
10808,191352,1,11,3088,11,54672,9
10809,189758,1,11,3114,11,54668,9
10810,195661,1,11,3020,11,54662,9
10811,195661,1,11,3020,11,54662,9
10812,195661,1,11,3020,11,54662,9
10813,194634,1,11,3036,11,54648,9
10814,113547,1,11,5204,11,54642,9
10815,191226,1,11,3090,11,54636,9
10816,177554,1,11,3328,11,54632,9
10817,140621,1,11,4202,11,54626,9
10818,167679,1,11,3524,11,54622,9
10819,43276,1,11,13654,11,54616,9
10820,199629,1,11,2960,11,54612,9
10821,81909,1,11,7214,11,54606,9
10822,191107,1,11,3092,11,54602,9
10823,138507,1,9,5214,11,54594,9
10824,150128,1,11,3936,11,54592,9
10825,136465,1,11,4330,11,54586,9
10826,178629,1,11,3308,11,54582,9
10827,194886,1,11,3032,11,54576,9
10828,151592,1,11,3898,11,54572,9
10829,190981,1,11,3094,11,54566,9
10830,136405,1,6,7942,11,54562,9
10831,27278,1,11,21662,11,54556,9
10832,145472,1,11,4062,11,54552,9
10833,81819,1,11,7222,11,54546,9
10834,54542,1,11,10834,11,54542,9
10835,157994,1,10,4114,11,54536,9
10836,190862,1,11,3096,11,54532,9
10837,27263,1,11,21674,11,54526,9
10838,157151,1,11,3760,11,54520,9
10839,151746,1,11,3894,11,54516,9
10840,186990,1,11,3160,11,54510,9
10841,27253,1,11,21682,11,54506,9
10842,196963,1,11,3000,11,54500,9
10843,190736,1,11,3098,11,54496,9
10844,108980,1,11,5422,11,54490,9
10845,136215,1,11,4338,11,54486,9
10846,199760,1,11,2958,11,54480,9
10847,75929,1,11,7782,11,54474,9
10848,189388,1,11,3120,11,54470,9
10849,137611,1,11,4294,11,54466,9
10850,194500,1,11,3038,11,54460,9
10851,159148,1,9,4538,11,54456,9
10852,179058,1,11,3300,11,54450,9
10853,75971,1,11,7778,11,54446,9
10854,183735,1,11,3216,11,54440,9
10855,176917,1,11,3340,11,54436,9
10856,125189,1,11,4720,11,54430,9
10857,190491,1,11,3102,11,54426,9
10858,165981,1,11,3560,11,54420,9
10859,119449,1,8,6802,11,54416,9
10860,163230,1,11,3620,11,54410,9
10861,119471,1,11,4946,11,54406,9
10862,184654,1,10,3520,11,54400,9
10863,154122,1,9,4686,11,54396,9
10864,199626,1,11,2960,11,54390,9
10865,172733,1,5,7526,11,54386,9
10866,163140,1,11,3622,11,54380,9
10867,152138,1,11,3884,11,54376,9
10868,141362,1,11,4180,11,54370,9
10869,184773,1,11,3198,11,54366,9
10870,195660,1,11,3020,11,54360,9
10871,197231,1,11,2996,11,54356,9
10872,195660,1,11,3020,11,54350,9
10873,122747,1,11,4814,11,54346,9
10874,141362,1,11,4180,11,54340,9
10875,196968,1,11,3000,11,54336,9
10876,163140,1,11,3622,11,54330,9
10877,195786,1,11,3018,11,54324,9
10878,199626,1,11,2960,11,54320,9
10879,185702,1,11,3182,11,54316,9
10880,184654,1,11,3200,11,54310,9
10881,173693,1,11,3402,11,54306,9
10882,163230,1,11,3620,11,54300,9
10883,119713,1,11,4936,11,54296,9
10884,165981,1,11,3560,11,54290,9
10885,190001,1,11,3110,11,54286,9
10886,125189,1,11,4720,11,54280,9
10887,171874,1,11,3438,11,54276,9
10888,183735,1,11,3216,11,54270,9
10889,27133,1,11,21778,11,54266,9
10890,179058,1,11,3300,11,54260,9
10891,87128,1,11,6782,11,54256,9
10892,194500,1,11,3038,11,54250,9
10893,81369,1,11,7262,11,54246,9
10894,189388,1,11,3120,11,54240,9
10895,198289,1,11,2980,11,54236,9
10896,178959,1,10,3632,11,54230,9
10897,27113,1,11,21794,11,54226,9
10898,108980,1,11,5422,11,54220,9
10899,196182,1,11,3012,11,54216,9
10900,196963,1,11,3000,11,54210,9
10901,27103,1,11,21802,11,54206,9
10902,186990,1,11,3160,11,54200,9
10903,185351,1,11,3188,11,54196,9
10904,157151,1,11,3760,11,54190,9
10905,135465,1,11,4362,11,54186,9
10906,54182,1,7,17138,11,54182,9
10907,176072,1,11,3356,11,54176,9
10908,188668,1,11,3132,11,54172,9
10909,119999,1,7,7738,11,54166,9
10910,193107,1,11,3060,11,54162,9
10911,81234,1,11,7274,11,54156,9
10912,170192,1,11,3472,11,54152,9
10913,189511,1,11,3118,11,54146,9
10914,194633,1,11,3036,11,54142,9
10915,146261,1,11,4040,11,54136,9
10916,141908,1,11,4164,11,54132,9
10917,117661,1,11,5022,11,54126,9
10918,191224,1,11,3090,11,54120,9
10919,58354,1,11,10126,11,54116,9
10920,199360,1,11,2964,11,54112,9
10921,141973,1,11,4162,11,54106,9
10922,96774,1,11,6106,11,54102,9
10923,178409,1,9,4048,11,54096,9
10924,108184,1,11,5462,11,54092,9
10925,135215,1,11,4370,11,54086,9
10926,162246,1,11,3642,11,54082,9
10927,189266,1,11,3122,11,54076,9
10928,54072,1,11,10928,11,54072,9
10929,81099,1,11,7286,11,54066,9
10930,135155,1,11,4372,11,54062,9
10931,115097,1,11,5134,11,54058,9
10932,162156,1,11,3644,11,54052,9
10933,179597,1,8,4524,11,54048,9
10934,198154,1,11,2982,11,54042,9
10935,160137,1,11,3690,11,54038,9
10936,120296,1,11,4912,11,54032,9
10937,142181,1,11,4156,11,54028,9
10938,162066,1,11,3646,11,54022,9
10939,98451,1,11,6002,11,54018,9
10940,180040,1,11,3282,11,54012,9
10941,189028,1,11,3126,11,54008,9
10942,169601,1,11,3484,11,54002,9
10943,194503,1,11,3038,11,53998,9
10944,181032,1,11,3264,11,53992,9
10945,162782,1,11,3630,11,53988,9
10946,175448,1,11,3368,11,53984,9
10947,80967,1,11,7298,11,53978,9
10948,188909,1,11,3128,11,53974,9
10949,87592,1,11,6746,11,53968,9
10950,197100,1,11,2998,11,53964,9
10951,186167,1,11,3174,11,53958,9
10952,72557,1,8,11198,11,53954,9
10953,121383,1,11,4868,11,53948,9
10954,74173,1,8,10954,11,53944,9
10955,188783,1,11,3130,11,53938,9
10956,197758,1,11,2988,11,53934,9
10957,197226,1,11,2996,11,53928,9
10958,186286,1,11,3172,11,53924,9
10959,80877,1,11,7306,11,53918,9
10960,154040,1,11,3836,11,53914,9
10961,174309,1,11,3390,11,53910,9
10962,195402,1,11,3024,11,53904,9
10963,158675,1,11,3724,11,53900,9
10964,30151,1,4,53894,11,53894,9
10965,186405,1,11,3170,11,53890,9
10966,104177,1,11,5672,11,53884,9
10967,164505,1,11,3592,11,53880,9
10968,168633,1,11,3504,11,53874,9
10969,188545,1,11,3134,11,53870,9
10970,134660,1,11,4388,11,53864,9
10971,185817,1,11,3180,11,53860,9
10972,197496,1,11,2992,11,53856,9
10973,164595,1,5,7898,11,53850,9
10974,199361,1,11,2964,11,53846,9
10975,185075,1,10,3512,11,53840,9
10976,188426,1,11,3136,11,53836,9
10977,128065,1,11,4614,11,53830,9
10978,197362,1,11,2994,11,53826,9
10979,197622,1,11,2990,11,53820,9
10980,190278,1,10,3416,11,53816,9
10981,54905,1,11,10762,11,53810,9
10982,53806,1,11,10982,11,53806,9
10983,188307,1,11,3138,11,53802,9
10984,107592,1,11,5492,11,53796,9
10985,180154,1,11,3280,11,53792,9
10986,161358,1,11,3662,11,53786,9
10987,26891,1,11,21974,11,53782,9
10988,137801,1,11,4288,11,53776,9
10989,165797,1,11,3564,11,53772,9
10990,191226,1,11,3090,11,53766,9
10991,26881,1,11,21982,11,53762,9
10992,161274,1,11,3664,11,53758,9
10993,43972,1,11,13438,11,53752,9
10994,197892,1,11,2986,11,53748,9
10995,194245,1,11,3042,11,53742,9
10996,107476,1,11,5498,11,53738,9
10997,188062,1,11,3142,11,53732,9
10998,190256,1,9,3796,11,53728,9
10999,26861,1,11,21998,11,53722,9
11000,196966,1,11,3000,11,53718,9
11001,145329,1,11,4066,11,53714,9
11002,159529,1,11,3704,11,53708,9
11003,154042,1,11,3836,11,53704,9
11004,187943,1,11,3144,11,53698,9
11005,167205,1,11,3534,11,53694,9
11006,132072,1,11,4474,11,53688,9
11007,120789,1,11,4892,11,53684,9
11008,107356,1,11,5504,11,53678,9
11009,62239,1,11,9494,11,53674,9
11010,165150,1,11,3578,11,53670,9
11011,176176,1,11,3354,11,53664,9
11012,110120,1,11,5366,11,53660,9
11013,80481,1,11,7342,11,53654,9
11014,159703,1,11,3700,11,53650,9
11015,147521,1,10,4406,11,53644,9
11016,182376,1,11,3240,11,53640,9
11017,121187,1,11,4876,11,53636,9
11018,187705,1,11,3148,11,53630,9
11019,80439,1,11,7346,11,53626,9
11020,192850,1,11,3064,11,53620,9
11021,132252,1,11,4468,11,53616,9
11022,181863,1,10,3574,11,53610,9
11023,82597,1,11,7154,11,53606,9
11024,107204,1,11,5512,11,53602,9
11025,187586,1,11,3150,11,53596,9
11026,190124,1,11,3108,11,53592,9
11027,143351,1,11,4122,11,53586,9
11028,160746,1,11,3676,11,53582,9
11029,194756,1,11,3034,11,53576,9
11030,133930,1,11,4412,11,53572,9
11031,198558,1,11,2976,11,53568,9
11032,187467,1,11,3152,11,53562,9
11033,82093,1,11,7198,11,53558,9
11034,120492,1,11,4904,11,53552,9
11035,133870,1,11,4414,11,53548,9
11036,174716,1,11,3382,11,53542,9
11037,115999,1,11,5094,11,53538,9
11038,160051,1,11,3692,11,53534,9
11039,187348,1,11,3154,11,53528,9
11040,160572,1,10,4048,11,53524,9
11041,187697,1,11,3148,11,53516,9
11042,149067,1,11,3964,11,53514,9
11043,180369,1,11,3276,11,53508,9
11044,176704,1,11,3344,11,53504,9
11045,133750,1,11,4418,11,53500,9
11046,187229,1,11,3156,11,53494,9
11047,165705,1,11,3566,11,53490,9
11048,106968,1,11,5524,11,53484,9
11049,193865,1,11,3048,11,53480,9
11050,133685,1,10,4862,11,53474,9
11051,55255,1,11,10694,11,53470,9
11052,185121,1,11,3192,11,53466,9
11053,198954,1,11,2970,11,53460,9
11054,143702,1,11,4112,11,53456,9
11055,176385,1,11,3350,11,53450,9
11056,106892,1,11,5528,11,53446,9
11057,99513,1,11,5938,11,53442,9
11058,195932,1,9,3686,11,53436,9
11059,44236,1,11,13358,11,53432,9
11060,186991,1,11,3160,11,53426,9
11061,80133,1,11,7374,11,53422,9
11062,121682,1,11,4856,11,53416,9
11063,173589,1,11,3404,11,53412,9
11064,106816,1,11,5532,11,53408,9
11065,133505,1,11,4426,11,53402,9
11066,53398,1,11,11066,11,53398,9
11067,198152,1,11,2982,11,53392,9
11068,199224,1,11,2966,11,53388,9
11069,44276,1,11,13346,11,53384,9
11070,184770,1,11,3198,11,53378,9
11071,26687,1,11,22142,11,53374,9
11072,164869,1,11,3584,11,53368,9
11073,80046,1,11,7382,11,53364,9
11074,186760,1,11,3164,11,53360,9
11075,133385,1,11,4430,11,53354,9
11076,189150,1,11,3124,11,53350,9
11077,176702,1,8,4598,11,53344,9
11078,193865,1,11,3048,11,53340,9
11079,99711,1,11,5926,11,53334,9
11080,133325,1,11,4432,11,53330,9
11081,186641,1,11,3166,11,53326,9
11082,171771,1,11,3440,11,53320,9
11083,199494,1,11,2962,11,53316,9
11084,182886,1,10,3554,11,53310,9
11085,199890,1,11,2956,11,53304,9
11086,160747,1,11,3676,11,53302,9
11087,88696,1,11,6662,11,53296,9
11088,195404,1,11,3024,11,53292,9
11089,115453,1,11,5118,11,53286,9
11090,133205,1,11,4436,11,53282,9
11091,140486,1,11,4206,11,53276,9
11092,106544,1,11,5546,11,53272,9
11093,66558,1,11,8878,11,53268,9
11094,183051,1,11,3228,11,53262,9
11095,186403,1,11,3170,11,53258,9
11096,106508,1,11,5548,11,53254,9
11097,192348,1,11,3072,11,53248,9
11098,199764,1,11,2958,11,53244,9
11099,97603,1,11,6054,11,53238,9
11100,185700,1,11,3182,11,53234,9
11101,90491,1,11,6530,11,53230,9
11102,186284,1,11,3172,11,53224,9
11103,166545,1,11,3548,11,53220,9
11104,188421,1,11,3136,11,53214,9
11105,188785,1,11,3130,11,53210,9
11106,159618,1,11,3702,11,53206,9
11107,192850,1,11,3064,11,53200,9
11108,183282,1,11,3224,11,53196,9
11109,186165,1,11,3174,11,53190,9
11110,145541,1,10,4466,11,53186,9
11111,26591,1,11,22222,11,53182,9
11112,188904,1,11,3128,11,53176,9
11113,155582,1,11,3798,11,53172,9
11114,53166,1,11,11114,11,53166,9
11115,163683,1,11,3610,11,53162,9
11116,186053,1,11,3176,11,53158,9
11117,177872,1,11,3322,11,53152,9
11118,190859,1,11,3096,11,53148,9
11119,144547,1,7,6424,11,53144,9
11120,181256,1,11,3260,11,53138,9
11121,146113,1,6,7414,11,53132,9
11122,161269,1,11,3664,11,53128,9
11123,185934,1,7,4994,11,53124,9
11124,197208,1,10,3296,11,53120,9
11125,132785,1,11,4450,11,53114,9
11126,55630,1,11,10622,11,53110,9
11127,89016,1,11,6638,11,53104,9
11128,192600,1,11,3068,11,53100,9
11129,44516,1,11,13274,11,53096,9
11130,185815,1,11,3180,11,53090,9
11131,122441,1,11,4826,11,53086,9
11132,194634,1,11,3036,11,53082,9
11133,119421,1,11,4948,11,53076,9
11134,172577,1,11,3424,11,53072,9
11135,173485,1,11,3406,11,53066,9
11136,159616,1,11,3702,11,53062,9
11137,185703,1,11,3182,11,53058,9
11138,66828,1,11,8842,11,53052,9
11139,196836,1,11,3002,11,53048,9
11140,132605,1,11,4456,11,53042,9
11141,26519,1,11,22282,11,53038,9
11142,159102,1,11,3714,11,53034,9
11143,145827,1,11,4052,11,53028,9
11144,185584,1,11,3184,11,53024,9
11145,198825,1,11,2972,11,53020,9
11146,144898,1,11,4078,11,53014,9
11147,167205,1,11,3534,11,53010,9
11148,159012,1,11,3716,11,53004,9
11149,111490,1,11,5300,11,53000,9
11150,132490,1,11,4460,11,52996,9
11151,174867,1,7,5310,11,52990,9
11152,150127,1,11,3936,11,52986,9
11153,34633,1,11,17062,11,52982,9
11154,176176,1,11,3354,11,52976,9
11155,189635,1,11,3116,11,52972,9
11156,198019,1,11,2984,11,52966,9
11157,145041,1,11,4074,11,52962,9
11158,185353,1,11,3188,11,52958,9
11159,44636,1,11,13238,11,52952,9
11160,198555,1,11,2976,11,52948,9
11161,133932,1,11,4412,11,52944,9
11162,189754,1,11,3114,11,52938,9
11163,84973,1,11,6954,11,52934,9
11164,178624,1,11,3308,11,52928,9
11165,145541,1,10,4466,11,52924,9
11166,195405,1,11,3024,11,52920,9
11167,114647,1,11,5154,11,52914,9
11168,199628,1,11,2960,11,52910,9
11169,192729,1,11,3066,11,52906,9
11170,145475,1,10,4468,11,52900,9
11171,178736,1,11,3306,11,52896,9
11172,198660,1,7,4674,11,52890,9
11173,26443,1,11,22346,11,52886,9
11174,58286,1,11,10138,11,52882,9
11175,198285,1,11,2980,11,52876,9
11176,184404,1,8,4406,11,52872,9
11177,26434,1,11,22354,11,52868,9
11178,158586,1,11,3726,11,52862,9
11179,185003,1,11,3194,11,52858,9
11180,197628,1,11,2990,11,52854,9
11181,134172,1,11,4404,11,52848,9
11182,123002,1,11,4804,11,52844,9
11183,190111,1,11,3108,11,52836,9
11184,158502,1,11,3728,11,52834,9
11185,167775,1,11,3522,11,52830,9
11186,198152,1,11,2982,11,52824,9
11187,193230,1,11,3058,11,52820,9
11188,105632,1,11,5594,11,52816,9
11189,55945,1,11,10562,11,52810,9
11190,158418,1,11,3730,11,52806,9
11191,198550,1,11,2976,11,52800,9
11192,187466,1,11,3152,11,52796,9
11193,184772,1,11,3198,11,52792,9
11194,192228,1,11,3074,11,52788,9
11195,131955,1,11,4478,11,52782,9
11196,158334,1,11,3732,11,52778,9
11197,167955,1,11,3518,11,52770,9
11198,197492,1,11,2992,11,52768,9
11199,79146,1,11,7466,11,52764,9
11200,195400,1,11,3024,11,52758,9
11201,145613,1,11,4058,11,52754,9
11202,158250,1,11,3734,11,52750,9
11203,112081,1,11,5272,11,52744,9
11204,184866,1,10,3516,11,52740,9
11205,197208,1,8,4120,11,52736,9
11206,137098,1,11,4310,11,52730,9
11207,184541,1,11,3202,11,52726,9
11208,148973,1,8,5454,11,52722,9
11209,194629,1,11,3036,11,52716,9
11210,176705,1,11,3344,11,52712,9
11211,153957,1,11,3838,11,52706,9
11212,36439,1,4,44594,11,52702,9
11213,33639,1,11,17566,11,52698,9
11214,193204,1,9,3738,11,52692,9
11215,199627,1,11,2960,11,52688,9
11216,105368,1,11,5608,11,52684,9
11217,145821,1,11,4052,11,52676,9
11218,52674,1,11,11218,11,52674,9
11219,197627,1,11,2990,11,52670,9
11220,199760,1,11,2958,11,52664,9
11221,184310,1,11,3206,11,52660,9
11222,198557,1,8,4092,11,52656,9
11223,176175,1,11,3354,11,52650,9
11224,145973,1,11,4048,11,52646,9
11225,131605,1,11,4490,11,52642,9
11226,157908,1,11,3742,11,52636,9
11227,190859,1,11,3096,11,52632,9
11228,189272,1,11,3122,11,52628,9
11229,187347,1,11,3154,11,52622,9
11230,131545,1,11,4492,11,52618,9
11231,123541,1,9,5846,11,52614,9
11232,192348,1,11,3072,11,52608,9
11233,26302,1,11,22466,11,52604,9
11234,180155,1,11,3280,11,52600,9
11235,184079,1,11,3210,11,52594,9
11236,185818,1,11,3180,11,52590,9
11237,26293,1,11,22474,11,52586,9
11238,157740,1,11,3746,11,52580,9
11239,179824,1,11,3286,11,52576,9
11240,196700,1,11,3004,11,52570,9
11241,78849,1,11,7494,11,52566,9
11242,183967,1,11,3212,11,52562,9
11243,157402,1,11,3754,11,52556,9
11244,157656,1,11,3748,11,52552,9
11245,195663,1,11,3020,11,52548,9
11246,151821,1,11,3892,11,52542,9
11247,117849,1,11,5014,11,52538,9
11248,105068,1,11,5624,11,52534,9
11249,183848,1,11,3214,11,52528,9
11250,196965,1,11,3000,11,52524,9
11251,146263,1,10,4444,11,52520,9
11252,174406,1,11,3388,11,52514,9
11253,173283,1,11,3410,11,52510,9
11254,148767,1,11,3972,11,52506,9
11255,168825,1,11,3500,11,52500,9
11256,191352,1,11,3088,11,52496,9
11257,123827,1,11,4772,11,52492,9
11258,141158,1,11,4186,11,52486,9
11259,78723,1,11,7506,11,52482,9
11260,131195,1,11,4504,11,52478,9
11261,157654,1,11,3748,11,52472,9
11262,157404,1,11,3754,11,52468,9
11263,183624,1,11,3218,11,52464,9
11264,192346,1,11,3072,11,52458,9
11265,131135,1,11,4506,11,52454,9
11266,140825,1,11,4196,11,52450,9
11267,166079,1,11,3558,11,52446,9
11268,194373,1,11,3040,11,52440,9
11269,26218,1,11,22538,11,52436,9
11270,186760,1,11,3164,11,52432,9
11271,123981,1,11,4766,11,52426,9
11272,104844,1,11,5636,11,52422,9
11273,26209,1,11,22546,11,52418,9
11274,157236,1,11,3758,11,52412,9
11275,144122,1,10,4510,11,52408,9
11276,186054,1,11,3176,11,52404,9
11277,198153,1,11,2982,11,52398,9
11278,191726,1,11,3082,11,52394,9
11279,146627,1,11,4030,11,52390,9
11280,196440,1,11,3008,11,52384,9
11281,188665,1,11,3132,11,52380,9
11282,72017,1,8,11282,11,52376,9
11283,78555,1,11,7522,11,52370,9
11284,183281,1,11,3224,11,52366,9
11285,177449,1,11,3330,11,52362,9
11286,191972,1,9,3762,11,52356,9
11287,180592,1,11,3272,11,52352,9
11288,188908,1,11,3128,11,52348,9
11289,78513,1,11,7526,11,52342,9
11290,186285,1,11,3172,11,52338,9
11291,26167,1,7,35486,11,52334,9
11292,198551,1,11,2976,11,52328,9
11293,124714,1,11,4738,11,52324,9
11294,180704,1,11,3270,11,52320,9
11295,130785,1,11,4518,11,52314,9
11296,167392,1,11,3530,11,52310,9
11297,26153,1,11,22594,11,52306,9
11298,183057,1,11,3228,11,52302,9
11299,124289,1,6,8716,11,52296,9
11300,192100,1,11,3076,11,52292,9
11301,165748,1,8,4902,11,52288,9
11302,52282,1,11,11302,11,52282,9
11303,33909,1,11,17426,11,52278,9
11304,166734,1,11,3544,11,52274,9
11305,182938,1,11,3230,11,52268,9
11306,52264,1,11,11306,11,52264,9
11307,169605,1,11,3484,11,52260,9
11308,191598,1,11,3084,11,52254,9
11309,124925,1,11,4730,11,52250,9
11310,195663,1,11,3020,11,52246,9
11311,113110,1,11,5224,11,52240,9
11312,162512,1,9,4444,11,52236,9
11313,143638,1,6,7542,11,52232,9
11314,124454,1,11,4748,11,52228,9
11315,130555,1,11,4526,11,52222,9
11316,158588,1,11,3726,11,52218,9
11317,26107,1,11,22634,11,52214,9
11318,147134,1,11,4016,11,52208,9
11319,194502,1,7,4774,11,52204,9
11320,196968,1,11,3000,11,52200,9
11321,33963,1,11,17398,11,52194,9
11322,193103,1,11,3060,11,52190,9
11323,84487,1,11,6994,11,52186,9
11324,199362,1,11,2964,11,52182,9
11325,195660,1,11,3020,11,52176,9
11326,182602,1,11,3236,11,52172,9
11327,45308,1,11,13042,11,52168,9
11328,156486,1,11,3776,11,52162,9
11329,33987,1,11,17386,11,52158,9
11330,150895,1,11,3916,11,52154,9
11331,117333,1,11,5036,11,52148,9
11332,104288,1,11,5666,11,52144,9
11333,182490,1,11,3238,11,52140,9
11334,191158,1,9,3778,11,52134,9
11335,147355,1,11,4010,11,52130,9
11336,189878,1,11,3112,11,52126,9
11337,192729,1,11,3066,11,52122,9
11338,68028,1,11,8686,11,52116,9
11339,188906,1,11,3128,11,52112,9
11340,184239,1,10,3528,11,52108,9
11341,112379,1,11,5258,11,52102,9
11342,146697,1,11,4028,11,52098,9
11343,84973,1,11,6954,11,52094,9
11344,104180,1,11,5672,11,52090,9
11345,143231,1,10,4538,11,52084,9
11346,198555,1,11,2976,11,52080,9
11347,182266,1,11,3242,11,52076,9
11348,116317,1,11,5080,11,52070,9
11349,145041,1,11,4074,11,52066,9
11350,130155,1,11,4540,11,52062,9
11351,124861,1,6,8676,11,52056,9
11352,176176,1,11,3354,11,52052,9
11353,90824,1,11,6506,11,52048,9
11354,182154,1,11,3244,11,52044,9
11355,185465,1,11,3186,11,52038,9
11356,104068,1,11,5678,11,52034,9
11357,167585,1,11,3526,11,52030,9
11358,159012,1,11,3716,11,52024,9
11359,193103,1,11,3060,11,52020,9
11360,130040,1,11,4544,11,52016,9
11361,182042,1,11,3246,11,52012,9
11362,52006,1,11,11362,11,52006,9
11363,110531,1,11,5346,11,52002,9
11364,155994,1,11,3788,11,51998,9
11365,152291,1,11,3880,11,51992,9
